delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon.stopped,polygon_2.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,responses.started,text.started,textbox.started,button.started,responses.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,156,0,13,space,0.3929517,None,100,1,[3.813552899984643],[3.813570099999197],13,0,156,11,892.2062301,,892.1898173,892.2062301,893.2219108,893.1884452,893.1884452,893.5881885,space,0.3929517,None,893.589284,894.3037416,894.636162,894.6064767,894.6071523,894.636162,894.636162,894.636162,898.4503144,400,1,[3.813552899984643],[3.813570099999197],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,157,1,13,space,0.6443925,None,400,1,[3.264053799910471],[3.264070199918933],13,1,157,10,898.466747,,898.4507757,898.466747,899.4658127,899.4658127,899.4658127,900.1156531,space,0.6443925,None,900.1167202,900.5314371,900.862868,900.8316617,900.8323304,900.862868,900.862868,900.862868,904.1275339,400,1,[3.264053799910471],[3.264070199918933],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,158,2,13,space,0.431948,None,400,1,[3.7140290999086574],[3.7140447999117896],13,2,158,6,904.1437866,,904.1280153,904.1437866,905.1436268,905.1268231,905.1268231,905.5610762,space,0.431948,None,905.5621457,905.6760865,906.0079477,905.9743598,905.9750304,906.0079477,906.0079477,906.0079477,909.7225573,400,1,[3.7140290999086574],[3.7140447999117896],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,159,3,13,space,1.7139746,None,100,1,[3.0662015000125393],[3.0662181999068707],13,3,159,0,909.7392623,,909.7230199,909.7392623,910.7543951,910.7374148,910.7374148,912.4536479,space,1.7139746,None,912.4546951,912.5528694,912.8845598,912.8498072,912.8504927,912.8845598,912.8845598,912.8845598,915.9513621,100,1,[3.0662015000125393],[3.0662181999068707],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,160,4,13,space,0.5578375,None,400,1,[3.581214900012128],[3.5812307000160217],13,4,160,9,915.9658151,,915.9518226,915.9658151,916.9647973,916.9647973,916.9647973,917.5321794,space,0.5578375,None,917.5332452,917.6473373,917.9794779,917.9427704,917.9434863,917.9794779,917.9794779,917.9794779,921.5612847,100,1,[3.581214900012128],[3.5812307000160217],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,161,5,13,space,0.5165611,None,400,1,[1.967136500054039],[1.9671469000168145],13,5,161,2,921.5773651,,921.5617505,921.5773651,922.5926586,922.5755468,922.5755468,923.0952542,space,0.5165611,None,923.0963027,923.8079918,924.1400439,924.1107678,924.1114712,924.1400439,924.1400439,924.1400439,926.1076268,700,1,[1.967136500054039],[1.9671469000168145],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,162,6,13,space,0.5612143,None,100,1,[2.848079799907282],[2.848095699911937],13,6,162,1,926.1223062,,926.1079641,926.1223062,927.1214718,927.1214718,927.1214718,927.6881108,space,0.5612143,None,927.6893307,928.1068851,928.4360571,928.4081246,928.4087805,928.4360571,928.4360571,928.4360571,931.2847291,100,1,[2.848079799907282],[2.848095699911937],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,163,7,13,space,0.4052122,None,400,1,[2.348750100005418],[2.3487661998951808],13,7,163,8,931.3003661,,931.2851994,931.3003661,932.3002138,932.3002138,932.3002138,932.7168236,space,0.4052122,None,932.7178722,933.4322394,933.7635062,933.7302617,933.7309334,933.7635062,933.7635062,933.7635062,936.112846,400,1,[2.348750100005418],[2.3487661998951808],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,164,8,13,space,0.7568776,None,400,1,[2.865709599922411],[2.8657263999339193],13,8,164,3,936.1296714,,936.113311,936.1296714,937.1450244,937.1279186,937.1279186,937.8952909,space,0.7568776,None,937.8963707,938.0103702,938.3428074,938.3070243,938.3080444,938.3428074,938.3428074,938.3428074,941.2091359,400,1,[2.865709599922411],[2.8657263999339193],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,165,9,13,space,0.326836,None,400,1,[2.799478199915029],[2.7994880999904126],13,9,165,5,941.2246222,,941.209616,941.2246222,942.223268,942.223268,942.223268,942.5567753,space,0.326836,None,942.5578492,943.2745994,943.6041829,943.5752896,943.5759371,943.6041829,943.6041829,943.6041829,946.4041125,400,1,[2.799478199915029],[2.7994880999904126],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,166,10,13,space,0.4062796,None,400,1,[3.981017699930817],[3.9810341999400407],13,10,166,7,946.4188065,,946.404472,946.4188065,947.418065,947.418065,947.418065,947.8350225,space,0.4062796,None,947.8360913,948.2509203,948.5826108,948.5452648,948.5460091,948.5826108,948.5826108,948.5826108,952.5643354,400,1,[3.981017699930817],[3.9810341999400407],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,167,11,13,space,0.5714686,None,700,1,[2.4317500999895856],[2.431766099995002],13,11,167,4,952.5797377,,952.5648254,952.5797377,953.5950566,953.5787192,953.5787192,954.1621113,space,0.5714686,None,954.1631808,954.5614845,954.8931058,954.8627973,954.8634824,954.8931058,954.8931058,954.8931058,957.3254714,400,1,[2.4317500999895856],[2.431766099995002],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,168,0,14,space,0.3654449,None,400,1,[1.766356599982828],[1.766373599995859],14,0,168,11,957.3416244,,957.3259801,957.3416244,958.3406872,958.3244867,958.3244867,958.6923825,space,0.3654449,None,958.6934552,959.4065931,959.7383048,959.7056264,959.7063135,959.7383048,959.7383048,959.7383048,961.5052494,700,1,[1.766356599982828],[1.766373599995859],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,169,1,14,space,0.5054964,None,400,1,[2.897578699979931],[2.8975950999883935],14,1,169,1,961.5209196,,961.5057081,961.5209196,962.5368758,962.5203321,962.5203321,963.0369704,space,0.5054964,None,963.0380125,963.4527627,963.7843403,963.7465498,963.7472225,963.7843403,963.7843403,963.7843403,966.6824948,400,1,[2.897578699979931],[2.8975950999883935],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,170,2,14,space,0.3550867,None,400,1,[2.6317758000222966],[2.6317950999364257],14,2,170,4,966.6994465,,966.6829812,966.6994465,967.7148538,967.6981522,967.6981522,968.0654599,space,0.3550867,None,968.0665412,968.4804199,968.8126681,968.7801927,968.7808925,968.8126681,968.8126681,968.8126681,971.4450887,400,1,[2.6317758000222966],[2.6317950999364257],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,171,3,14,space,0.6603365,None,400,1,[3.3648228000383824],[3.3648383000399917],14,3,171,5,971.4607117,,971.4455658,971.4607117,972.4604814,972.4604814,972.4604814,973.1266293,space,0.6603365,None,973.1277126,973.8424513,974.1739057,974.1397406,974.1404249,974.1739057,974.1739057,974.1739057,977.5393098,400,1,[3.3648228000383824],[3.3648383000399917],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,172,4,14,space,0.4898794,None,400,1,[6.295720099937171],[6.295730700017884],14,4,172,7,977.5552743,,977.5397725,977.5552743,978.5542008,978.5542008,978.5542008,979.0546008,space,0.4898794,None,979.0556591,979.4537022,979.7681505,979.7440651,979.7447476,979.7681505,979.7681505,979.7681505,986.0643358,400,1,[6.295720099937171],[6.295730700017884],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,173,5,14,space,0.8213894,None,400,1,[2.1995318999979645],[2.1995476000010967],14,5,173,9,986.0802569,,986.0646996,986.0802569,987.0953828,987.0790257,987.0790257,987.9121617,space,0.8213894,None,987.9132691,988.0114102,988.3431819,988.3116269,988.3123169,988.3431819,988.3431819,988.3431819,990.5433021,100,1,[2.1995318999979645],[2.1995476000010967],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,174,6,14,space,0.6681082,None,400,1,[2.5838699999731034],[2.5838871999876574],14,6,174,2,990.5591677,,990.5437675,990.5591677,991.5752935,991.5579248,991.5579248,992.2414739,space,0.6681082,None,992.2425253,992.9567762,993.2881551,993.2612378,993.2619292,993.2881551,993.2881551,993.2881551,995.8726323,400,1,[2.5838699999731034],[2.5838871999876574],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,175,7,14,space,1.0830992,None,400,1,[2.0157225999282673],[2.015738199930638],14,7,175,0,995.8869912,,995.87314,995.8869912,996.902742,996.8856996,996.8856996,997.9694045,space,1.0830992,None,997.9704541,998.0851082,998.4164551,998.3836414,998.3843247,998.4164551,998.4164551,998.4164551,1000.432767,100,1,[2.0157225999282673],[2.015738199930638],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,176,8,14,space,1.2247458,None,400,1,[1.7667588000185788],[1.7667762000346556],14,8,176,10,1000.449269,,1000.433233,1000.449269,1001.448576,1001.448576,1001.448576,1002.680906,space,1.2247458,None,1002.681971,1003.09653,1003.428157,1003.396785,1003.397466,1003.428157,1003.428157,1003.428157,1005.19551,400,1,[1.7667588000185788],[1.7667762000346556],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,177,9,14,space,0.4782377,None,400,1,[2.365976499975659],[2.3659869000548497],14,9,177,6,1005.210804,,1005.195985,1005.210804,1006.210178,1006.210178,1006.210178,1006.69372,space,0.4782377,None,1006.694845,1006.793355,1007.124862,1007.094939,1007.09561,1007.124862,1007.124862,1007.124862,1009.491281,100,1,[2.365976499975659],[2.3659869000548497],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,178,10,14,space,0.2716822,None,400,1,[1.9660664000548422],[1.9660823000594974],14,10,178,3,1009.506932,,1009.491632,1009.506932,1010.506129,1010.506129,1010.506129,1010.789683,space,0.2716822,None,1010.790738,1010.889094,1011.220397,1011.192518,1011.193205,1011.220397,1011.220397,1011.220397,1013.18705,100,1,[1.9660664000548422],[1.9660823000594974],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,179,11,14,space,0.3194883,None,100,1,[1.8829292000737041],[1.8829458000836894],14,11,179,8,1013.203544,,1013.187536,1013.203544,1014.218869,1014.202375,1014.202375,1014.536031,space,0.3194883,None,1014.53712,1015.25091,1015.583199,1015.556061,1015.556756,1015.583199,1015.583199,1015.583199,1017.466714,700,1,[1.8829292000737041],[1.8829458000836894],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,180,0,15,space,0.3601328,None,700,1,[2.0320078999502584],[2.032024599961005],15,0,180,3,1017.482401,,1017.467174,1017.482401,1018.497726,1018.481073,1018.481073,1018.847866,space,0.3601328,None,1018.848932,1018.94752,1019.279267,1019.243628,1019.244414,1019.279267,1019.279267,1019.279267,1021.311909,100,1,[2.0320078999502584],[2.032024599961005],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,181,1,15,space,0.3539229,None,700,1,[2.0674055999843404],[2.067415300058201],15,1,181,6,1021.328393,,1021.312381,1021.328393,1022.327966,1022.327966,1022.327966,1022.694705,space,0.3539229,None,1022.695777,1022.79386,1023.125424,1023.095121,1023.095787,1023.125424,1023.125424,1023.125424,1025.193269,100,1,[2.0674055999843404],[2.067415300058201],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,182,2,15,space,1.129383,None,400,1,[4.213661800022237],[4.213677000021562],15,2,182,8,1025.208203,,1025.193685,1025.208203,1026.223686,1026.207188,1026.207188,1027.341356,space,1.129383,None,1027.342422,1028.054861,1028.386937,1028.353661,1028.354333,1028.386937,1028.386937,1028.386937,1032.601186,700,1,[4.213661800022237],[4.213677000021562],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,183,3,15,space,0.7172687,None,400,1,[2.5652906999457628],[2.5653068999527022],15,3,183,11,1032.617767,,1032.601685,1032.617767,1033.633671,1033.616396,1033.616396,1034.34972,space,0.7172687,None,1034.350781,1035.065281,1035.396566,1035.365514,1035.366248,1035.396566,1035.396566,1035.396566,1037.962442,400,1,[2.5652906999457628],[2.5653068999527022],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,184,4,15,space,0.7046253,None,400,1,[2.582661099964753],[2.5826775999739766],15,4,184,10,1037.978791,,1037.962942,1037.978791,1038.978051,1038.978051,1038.978051,1039.694413,space,0.7046253,None,1039.69548,1040.093703,1040.42497,1040.397572,1040.398228,1040.42497,1040.42497,1040.42497,1043.008226,400,1,[2.582661099964753],[2.5826775999739766],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,185,5,15,space,0.5147876,None,400,1,[1.883048199932091],[1.883063399931416],15,5,185,7,1043.023888,,1043.008687,1043.023888,1044.039942,1044.022993,1044.022993,1044.540066,space,0.5147876,None,1044.541134,1044.955286,1045.287017,1045.255907,1045.256585,1045.287017,1045.287017,1045.287017,1047.170659,400,1,[1.883048199932091],[1.883063399931416],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,186,6,15,space,0.5587802,None,400,1,[2.5646243999945],[2.564640099997632],15,6,186,1,1047.186919,,1047.171117,1047.186919,1048.202058,1048.185463,1048.185463,1048.752507,space,0.5587802,None,1048.753554,1049.151765,1049.483038,1049.451889,1049.452558,1049.483038,1049.483038,1049.483038,1052.048239,400,1,[2.5646243999945],[2.564640099997632],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,187,7,15,space,0.7396964,None,400,1,[2.265966900042258],[2.2659839000552893],15,7,187,5,1052.064632,,1052.048732,1052.064632,1053.064055,1053.047711,1053.047711,1053.798243,space,0.7396964,None,1053.799328,1054.512463,1054.844481,1054.809844,1054.810533,1054.844481,1054.844481,1054.844481,1057.111047,400,1,[2.265966900042258],[2.2659839000552893],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,188,8,15,space,0.4825693,None,400,1,[2.7997281999560073],[2.799738400033675],15,8,188,4,1057.126191,,1057.111511,1057.126191,1058.1258,1058.1258,1058.1258,1058.609189,space,0.4825693,None,1058.610255,1059.008458,1059.339752,1059.307387,1059.308063,1059.339752,1059.339752,1059.339752,1062.13995,100,1,[2.7997281999560073],[2.799738400033675],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,189,9,15,space,0.2696983,None,700,1,[2.2819607000565156],[2.2819765000604093],15,9,189,2,1062.15501,,1062.140294,1062.15501,1063.154378,1063.154378,1063.154378,1063.438109,space,0.2696983,None,1063.43921,1064.153055,1064.484619,1064.449753,1064.45045,1064.484619,1064.484619,1064.484619,1066.767155,700,1,[2.2819607000565156],[2.2819765000604093],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,190,10,15,space,0.5133139,None,400,1,[3.114263499970548],[3.1142790999729186],15,10,190,9,1066.784341,,1066.767636,1066.784341,1067.799395,1067.782435,1067.782435,1068.300244,space,0.5133139,None,1068.301292,1068.41568,1068.74748,1068.716202,1068.716887,1068.74748,1068.74748,1068.74748,1071.862324,100,1,[3.114263499970548],[3.1142790999729186],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,191,11,15,space,0.5670221,None,400,1,[3.314341399935074],[3.3143570999382064],15,11,191,0,1071.878326,,1071.862813,1071.878326,1072.877736,1072.877736,1072.877736,1073.461129,space,0.5670221,None,1073.462178,1073.560353,1073.892038,1073.859791,1073.860488,1073.892038,1073.892038,1073.892038,1077.206975,100,1,[3.314341399935074],[3.3143570999382064],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,192,0,16,space,0.2847336,None,400,1,[2.5820509999757633],[2.582066599978134],16,0,192,11,1077.223467,,1077.20747,1077.223467,1078.222478,1078.222478,1078.222478,1078.52311,space,0.2847336,None,1078.524198,1079.238082,1079.570082,1079.533133,1079.533808,1079.570082,1079.570082,1079.570082,1082.152723,400,1,[2.5820509999757633],[2.582066599978134],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,193,1,16,space,0.2778269,None,400,1,[1.8841405001003295],[1.8841499000554904],16,1,193,2,1082.169066,,1082.153191,1082.169066,1083.183916,1083.167258,1083.167258,1083.45104,space,0.2778269,None,1083.452083,1084.166582,1084.498206,1084.470879,1084.471556,1084.498206,1084.498206,1084.498206,1086.382783,700,1,[1.8841405001003295],[1.8841499000554904],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,194,2,16,space,0.573381,None,400,1,[2.931090399972163],[2.931106499978341],16,2,194,3,1086.398251,,1086.383118,1086.398251,1087.41448,1087.397354,1087.397354,1087.979813,space,0.573381,None,1087.980878,1088.079903,1088.411161,1088.382176,1088.382817,1088.411161,1088.411161,1088.411161,1091.342837,100,1,[2.931090399972163],[2.931106499978341],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
